transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add_ons_purchased,add_on_total,revenue
8636,8776,39,Female,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-06-10,Standard,Add ons,128.99,623.05
8637,8777,54,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2023-12-04,Overnight,No Add ons,0.0,791.19
8638,8777,54,Female,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2023-12-06,Overnight,Add ons,61.31,3772.99
8639,8778,51,Female,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2023-12-27,Standard,No Add ons,0.0,927.92
8640,8779,54,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-02-15,Express,Add ons,85.04,4724.64
8641,8779,54,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-04-09,Express,No Add ons,0.0,1976.24
8642,8780,44,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-03-28,Overnight,Add ons,52.85,7173.56
8643,8782,41,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2023-12-20,Overnight,Add ons,81.42,1663.8000000000002
8644,8782,41,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2024-07-17,Standard,Add ons,15.25,98.25
8645,8783,38,Male,No,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,2024-09-11,Overnight,Add ons,30.45,175.7
8646,8784,62,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,5068.98,844.83,6,2024-05-29,Overnight,Add ons,98.11,5167.089999999999
8647,8785,30,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-07-16,Standard,Add ons,93.45,4049.3999999999996
8648,8785,30,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-08-02,Express,Add ons,17.6,6347.120000000001
8649,8786,55,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,207.5,20.75,10,2023-10-01,Standard,Add ons,87.91,295.40999999999997
8650,8788,61,Male,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,20.75,20.75,1,2023-11-04,Standard,Add ons,34.35,55.1
8651,8789,49,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-02-12,Express,Add ons,59.97,2843.73
8652,8789,49,Male,No,Tablet,SKU1002,3,Completed,PayPal,1482.18,247.03,6,2024-05-16,Standard,Add ons,7.24,1489.42
8653,8789,49,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-06-15,Overnight,No Add ons,0.0,145.25
8654,8789,49,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2024-08-08,Standard,No Add ons,0.0,4639.6
8655,8790,21,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,7603.47,844.83,9,2023-12-30,Express,Add ons,20.57,7624.04
8656,8790,21,Female,No,Laptop,SKU1005,3,Completed,PayPal,4639.6,463.96,10,2024-01-02,Standard,Add ons,89.09,4728.6900000000005
8657,8790,21,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-03-15,Standard,Add ons,71.23,4710.83
8658,8795,58,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2023-12-06,Express,No Add ons,0.0,2470.3
8659,8795,58,Female,Yes,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2024-07-11,Express,Add ons,39.08,163.57999999999998
8660,8796,31,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2024-08-19,Express,No Add ons,0.0,463.96
8661,8797,41,Female,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2023-10-25,Standard,Add ons,107.14,1095.26
8662,8798,73,Male,No,Smartphone,SKU1004,2,Completed,PayPal,791.19,791.19,1,2024-01-10,Overnight,No Add ons,0.0,791.19
8663,8798,73,Male,No,Laptop,SKU1005,3,Completed,Credit Card,463.96,463.96,1,2024-01-13,Standard,No Add ons,0.0,463.96
8664,8798,73,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2024-06-10,Standard,No Add ons,0.0,3379.32
8665,8799,27,Female,Yes,Laptop,SKU1005,3,Cancelled,PayPal,4639.6,463.96,10,2024-02-02,Express,Add ons,46.85,4686.450000000001
8666,8799,27,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-04-20,Express,No Add ons,0.0,207.5
8667,8799,27,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,2024-06-02,Standard,Add ons,20.87,2804.63
8668,8801,49,Female,Yes,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2024-03-07,Overnight,Add ons,83.85,4723.450000000001
8669,8801,49,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-06-07,Overnight,Add ons,19.68,2554.1699999999996
8670,8802,73,Male,No,Tablet,SKU1002,3,Completed,PayPal,988.12,247.03,4,2024-01-04,Express,Add ons,34.34,1022.46
8671,8802,73,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-05-04,Overnight,No Add ons,0.0,2373.57
8672,8803,30,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-02-07,Standard,Add ons,43.0,834.19
8673,8804,65,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-03-15,Standard,No Add ons,0.0,2783.76
8674,8805,74,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2023-12-21,Express,Add ons,81.16,4256.8
8675,8807,27,Male,Yes,Smartphone,SKU1004,2,Cancelled,PayPal,7911.9,791.19,10,2024-07-15,Standard,No Add ons,0.0,7911.9
8676,8807,27,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-09-17,Express,Add ons,81.16,872.35
8677,8809,68,Male,No,Tablet,SKU1002,3,Completed,PayPal,1976.24,247.03,8,2023-12-01,Overnight,Add ons,32.6,2008.84
8678,8811,47,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-01-20,Overnight,Add ons,32.9,1888.74
8679,8811,47,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-09-08,Overnight,No Add ons,0.0,7603.47
8680,8812,76,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,83.0,20.75,4,2023-11-08,Overnight,Add ons,26.03,109.03
8681,8812,76,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-04-01,Overnight,Add ons,48.21,110.46000000000001
8682,8813,63,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2023-09-30,Overnight,Add ons,65.48,189.98000000000002
8683,8813,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,2534.49,844.83,3,2024-06-25,Express,Add ons,99.11,2633.6
8684,8814,25,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-13,Overnight,Add ons,62.3,3227.0600000000004
8685,8814,25,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-04-16,Express,Add ons,96.23,1331.38
8686,8815,20,Female,No,Laptop,SKU1005,3,Completed,PayPal,927.92,463.96,2,2024-07-26,Overnight,Add ons,71.58,999.5
8687,8816,74,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-04-21,Express,Add ons,73.94,2050.18
8688,8817,76,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,2023-10-19,Express,Add ons,42.21,3289.93
8689,8820,74,Male,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,2024-03-17,Overnight,Add ons,56.15,1911.99
8690,8822,56,Male,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,8448.3,844.83,10,2024-04-22,Overnight,Add ons,5.5,8453.8
8691,8822,56,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,2373.57,791.19,3,2024-07-26,Overnight,Add ons,44.11,2417.6800000000003
8692,8823,73,Female,Yes,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2023-12-26,Standard,Add ons,61.86,3773.54
8693,8823,73,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,2024-05-04,Standard,Add ons,81.8,4721.400000000001
8694,8825,58,Male,No,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,2023-12-04,Standard,Add ons,23.84,231.34
8695,8825,58,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-04-04,Overnight,Add ons,56.74,550.8
8696,8826,40,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-03-11,Express,Add ons,84.81,1012.73
8697,8826,40,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-04-18,Overnight,Add ons,32.5,3744.18
8698,8826,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,247.03,247.03,1,2024-07-18,Overnight,Add ons,73.67,320.7
8699,8826,40,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-08-03,Standard,Add ons,27.44,3739.12
8700,8828,33,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-05-05,Express,Add ons,24.39,3980.3399999999997
8701,8829,34,Male,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-02-11,Express,Add ons,47.68,6377.200000000001
8702,8829,34,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,2024-07-23,Express,Add ons,58.16,522.12
8703,8831,51,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-11,Standard,Add ons,54.81,6384.330000000001
8704,8831,51,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,7603.47,844.83,9,2024-07-18,Express,Add ons,44.9,7648.37
8705,8831,51,Male,Yes,Smartwatch,SKU1003,3,Completed,PayPal,4224.15,844.83,5,2024-07-20,Overnight,Add ons,83.66,4307.8099999999995
8706,8831,51,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,5913.81,844.83,7,2024-08-20,Overnight,Add ons,46.1,5959.910000000001
8707,8832,80,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-02-28,Standard,Add ons,75.95,1003.87
8708,8833,35,Female,No,Smartphone,SKU1001,5,Completed,PayPal,145.25,20.75,7,2024-08-31,Express,Add ons,65.81,211.06
8709,8834,51,Female,No,Smartwatch,SKU1003,3,Cancelled,PayPal,1689.66,844.83,2,2024-05-24,Overnight,Add ons,90.49,1780.15
8710,8835,69,Male,Yes,Smartphone,SKU1004,2,Cancelled,PayPal,1582.38,791.19,2,2024-01-06,Overnight,No Add ons,0.0,1582.38
8711,8835,69,Male,No,Laptop,SKU1005,3,Completed,PayPal,4639.6,463.96,10,2024-03-07,Overnight,Add ons,37.1,4676.700000000001
8712,8837,69,Female,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,2024-02-17,Standard,No Add ons,0.0,494.06
8713,8838,56,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-05-06,Overnight,Add ons,46.22,1735.88
8714,8839,27,Male,Yes,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,2023-10-30,Overnight,Add ons,63.49,527.4499999999999
8715,8839,27,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,5538.33,791.19,7,2023-12-18,Overnight,Add ons,74.86,5613.19
8716,8839,27,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2024-03-30,Standard,No Add ons,0.0,1689.66
8717,8839,27,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-08-30,Overnight,Add ons,22.41,813.6
8718,8840,59,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7120.71,791.19,9,2023-10-18,Standard,Add ons,37.83,7158.54
8719,8840,59,Female,No,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-07-26,Express,Add ons,85.95,272.7
8720,8840,59,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,186.75,20.75,9,2024-09-14,Standard,No Add ons,0.0,186.75
8721,8842,27,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-03-25,Overnight,Add ons,11.45,3259.1699999999996
8722,8843,20,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-03-17,Overnight,Add ons,109.26,4284.900000000001
8723,8843,20,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,2024-06-07,Standard,Add ons,52.25,1040.37
8724,8845,43,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,2783.76,463.96,6,2024-03-05,Standard,Add ons,26.9,2810.6600000000003
8725,8846,53,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-02,Overnight,Add ons,97.6,6427.120000000001
8726,8846,53,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,2024-07-08,Express,Add ons,84.77,4308.92
8727,8848,21,Female,No,Smartphone,SKU1004,2,Completed,PayPal,3164.76,791.19,4,2024-01-23,Express,No Add ons,0.0,3164.76
8728,8848,21,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-06-19,Express,Add ons,68.87,2442.44
8729,8849,26,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,247.03,247.03,1,2024-03-15,Overnight,Add ons,92.05,339.08
8730,8849,26,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-04-20,Overnight,Add ons,60.41,2530.71
8731,8850,69,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-03-23,Express,No Add ons,0.0,1391.88
8732,8851,25,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1482.18,247.03,6,2024-03-25,Overnight,Add ons,82.38,1564.56
8733,8852,62,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-04-20,Overnight,Add ons,19.03,4766.17
8734,8854,79,Female,Yes,Tablet,SKU1002,3,Cancelled,PayPal,494.06,247.03,2,2024-01-06,Express,Add ons,107.12,601.1800000000001
8735,8855,65,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2023-10-17,Express,Add ons,32.98,95.22999999999999
8736,8856,24,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-07-09,Express,No Add ons,0.0,3164.76
8737,8857,52,Female,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-02-06,Express,Add ons,28.03,3275.75
8738,8858,33,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-10-26,Standard,Add ons,24.9,45.65
8739,8860,39,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,1482.18,247.03,6,2024-04-18,Express,Add ons,106.94,1589.1200000000001
8740,8861,32,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2023-11-03,Standard,Add ons,84.17,1666.5500000000002
8741,8861,32,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,207.5,20.75,10,2023-11-28,Standard,No Add ons,0.0,207.5
8742,8861,32,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-07-18,Standard,Add ons,16.84,224.34
8743,8862,79,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,2024-05-13,Express,No Add ons,0.0,1976.24
8744,8863,68,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2023-12-29,Express,No Add ons,0.0,2223.27
8745,8865,72,Female,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2023-10-23,Standard,Add ons,49.2,90.7
8746,8865,72,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-04-12,Standard,Add ons,86.47,1668.8500000000001
8747,8865,72,Female,Yes,Laptop,SKU1005,3,Completed,PayPal,1855.84,463.96,4,2024-04-25,Overnight,Add ons,109.99,1965.83
8748,8866,72,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-02-29,Express,Add ons,83.3,5997.110000000001
8749,8866,72,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-09-15,Express,Add ons,63.69,1753.3500000000001
8750,8867,75,Female,Yes,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-09-03,Standard,Add ons,68.23,2291.5
8751,8870,80,Male,No,Smartphone,SKU1004,2,Cancelled,PayPal,7120.71,791.19,9,2024-05-05,Express,Add ons,55.07,7175.78
8752,8871,42,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2023-12-15,Standard,Add ons,29.2,820.3900000000001
8753,8871,42,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,2024-08-05,Express,Add ons,28.81,2499.11
8754,8871,42,Male,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2024-08-07,Standard,No Add ons,0.0,494.06
8755,8873,55,Female,No,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,2023-10-16,Standard,Add ons,70.34,6399.860000000001
8756,8875,48,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-11-21,Overnight,Add ons,91.56,8539.859999999999
8757,8875,48,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2024-01-10,Express,No Add ons,0.0,2783.76
8758,8876,25,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-01-07,Express,Add ons,60.68,2283.95
8759,8876,25,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-01-15,Standard,Add ons,52.27,1534.45
8760,8876,25,Female,No,Tablet,SKU1002,3,Completed,PayPal,494.06,247.03,2,2024-03-20,Express,No Add ons,0.0,494.06
8761,8877,31,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1976.24,247.03,8,2024-05-21,Standard,Add ons,81.6,2057.84
8762,8878,41,Male,No,Tablet,SKU1002,3,Cancelled,PayPal,2223.27,247.03,9,2024-02-02,Overnight,Add ons,20.62,2243.89
8763,8879,41,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2024-03-30,Standard,Add ons,57.92,1449.8000000000002
8764,8881,53,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2024-04-02,Standard,Add ons,18.39,205.14
8765,8883,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2024-08-16,Standard,No Add ons,0.0,1729.21
8766,8885,31,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,2024-01-10,Express,Add ons,53.22,1635.6000000000001
8767,8886,54,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-04-24,Overnight,Add ons,13.26,1405.14
8768,8886,54,Female,No,Tablet,SKU1002,3,Cancelled,PayPal,247.03,247.03,1,2024-04-26,Overnight,Add ons,97.4,344.43
8769,8888,57,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-10-04,Express,Add ons,28.27,492.22999999999996
8770,8888,57,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2023-10-29,Standard,No Add ons,0.0,2223.27
8771,8889,50,Female,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,2023-10-17,Express,Add ons,70.16,4709.76
8772,8889,50,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,3247.72,463.96,7,2024-05-11,Overnight,Add ons,53.1,3300.8199999999997
8773,8891,25,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-04-21,Standard,Add ons,61.22,1543.4
8774,8891,25,Female,No,Tablet,SKU1002,3,Completed,PayPal,247.03,247.03,1,2024-08-05,Standard,Add ons,57.82,304.85
8775,8892,54,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2023-12-24,Express,Add ons,95.05,836.14
8776,8892,54,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,2024-06-10,Standard,Add ons,44.64,2828.4
8777,8894,43,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,6329.52,791.19,8,2023-10-28,Overnight,Add ons,46.94,6376.46
8778,8895,29,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-03-04,Overnight,No Add ons,0.0,103.75
8779,8896,50,Male,No,Smartwatch,SKU1003,3,Completed,PayPal,844.83,844.83,1,2023-10-29,Standard,Add ons,39.56,884.3900000000001
8780,8896,50,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-04-20,Overnight,Add ons,61.3,206.55
8781,8900,43,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2023-11-08,Overnight,Add ons,62.88,1918.72
8782,8901,29,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,2024-07-16,Express,Add ons,94.42,4841.56
8783,8902,68,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-05-20,Overnight,No Add ons,0.0,4747.14
8784,8903,47,Male,No,Tablet,SKU1002,3,Completed,Credit Card,741.09,247.03,3,2024-04-27,Standard,Add ons,51.39,792.48
8785,8903,47,Male,Yes,Smartwatch,SKU1003,3,Cancelled,PayPal,1689.66,844.83,2,2024-06-10,Standard,No Add ons,0.0,1689.66
8786,8906,50,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2023-10-22,Standard,No Add ons,0.0,20.75
8787,8906,50,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2023-12-01,Express,Add ons,94.8,6424.320000000001
8788,8908,32,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2023-12-06,Express,Add ons,39.54,122.53999999999999
8789,8908,32,Male,No,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,2023-12-09,Overnight,Add ons,81.19,6410.71
8790,8908,32,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,124.5,20.75,6,2024-03-01,Standard,Add ons,9.09,133.59
8791,8908,32,Male,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2024-06-24,Overnight,Add ons,31.19,4670.79
8792,8910,55,Female,No,Smartphone,SKU1001,5,Cancelled,PayPal,83.0,20.75,4,2024-01-23,Standard,Add ons,66.35,149.35
8793,8910,55,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-05-17,Express,Add ons,108.24,5646.57
8794,8912,30,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,2023-11-18,Express,Add ons,71.19,4710.79
8795,8912,30,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-07-07,Overnight,No Add ons,0.0,1976.24
8796,8912,30,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-08-14,Express,Add ons,91.4,4267.04
8797,8912,30,Female,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,2024-08-29,Overnight,No Add ons,0.0,463.96
8798,8916,48,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2024-02-07,Standard,Add ons,64.23,5602.5599999999995
8799,8916,48,Female,Yes,Smartphone,SKU1001,5,Cancelled,PayPal,41.5,20.75,2,2024-08-06,Standard,Add ons,57.98,99.47999999999999
8800,8917,58,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-01-31,Standard,Add ons,102.62,310.12
8801,8917,58,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-02-04,Express,Add ons,17.49,2391.06
8802,8917,58,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2024-05-19,Express,No Add ons,0.0,463.96
8803,8917,58,Male,Yes,Smartphone,SKU1001,5,Completed,PayPal,186.75,20.75,9,2024-09-22,Standard,Add ons,55.43,242.18
8804,8918,32,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7120.71,791.19,9,2024-03-19,Overnight,Add ons,43.64,7164.35
8805,8918,32,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2024-03-25,Express,No Add ons,0.0,1976.24
8806,8918,32,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-09-06,Standard,No Add ons,0.0,1855.84
8807,8919,66,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,2023-10-25,Overnight,Add ons,68.71,4815.85
8808,8919,66,Female,No,Smartphone,SKU1001,5,Completed,PayPal,207.5,20.75,10,2024-04-11,Express,Add ons,54.42,261.92
8809,8922,73,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2024-04-18,Standard,Add ons,53.43,2837.19
8810,8924,25,Female,No,Laptop,SKU1005,3,Cancelled,PayPal,2783.76,463.96,6,2024-06-04,Overnight,No Add ons,0.0,2783.76
8811,8925,74,Female,No,Smartphone,SKU1004,2,Completed,PayPal,7911.9,791.19,10,2023-12-04,Standard,Add ons,10.24,7922.139999999999
8812,8925,74,Female,No,Smartphone,SKU1001,5,Completed,PayPal,41.5,20.75,2,2024-04-20,Express,Add ons,81.92,123.42
8813,8926,72,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-01-30,Express,Add ons,48.07,2582.56
8814,8927,41,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-05-16,Standard,Add ons,59.86,142.86
8815,8929,67,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2024-04-27,Express,Add ons,23.7,1258.8500000000001
8816,8930,18,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2023-12-04,Overnight,Add ons,55.92,3435.2400000000002
8817,8930,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,2024-01-08,Overnight,No Add ons,0.0,7603.47
8818,8931,20,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2023-11-07,Overnight,Add ons,78.91,6408.43
8819,8932,25,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2023-11-19,Overnight,Add ons,81.92,4037.87
